N,URBANSIMX,URBANSIMY
15095,1530419.678,7432892.793
15096,1513378.478,7450047.875
15097,1531738.568,7432056.411
15098,1532970.162,7432005.949
15099,1534623.154,7432037.054
15100,1530451.017,7436287.411
15101,1517379.338,7450041.532
15102,1536283.336,7432068.2
15103,1537417.879,7432261.627
15104,1530474.937,7439234.028
15105,1519952.672,7450007.214
15106,1539078.353,7432242.457
15107,1540228.434,7432234.716
15108,1528943.058,7443629.695
15109,1530568.804,7442300.014
15110,1523018.19,7449995.434
15111,1527376.872,7446009.978
15112,1530095.1,7443623.229
15113,1528957.832,7445047.633
15114,1530564.534,7443606.251
15115,1527319.082,7446922.059
15116,1528949.006,7446005.945
15117,1527400.652,7447572.381
15118,1531959.404,7443607.751
15119,1527952.022,7447575.571
15120,1528904.591,7446875.437
15121,1529013.39,7446790.733
15122,1525876.816,7450005.422
15123,1531962.078,7444129.284
15124,1530097.636,7446022.436
15125,1528982.501,7447591.38
15126,1528977.963,7448375.769
15127,1532007.834,7445449.273
15128,1531959.063,7446004.677
15129,1531997.95,7446023.579
15130,1528976.497,7449196.28
15131,1529193.088,7449200.815
15132,1528994.951,7449977.522
15133,1531998.478,7447067.282
15134,1533757.312,7445994.366
15135,1531139.543,7449169.41
15136,1531999.138,7448655.813
15137,1531992.818,7449180.91
15138,1536964.196,7445943.977
15139,1539084.22,7445979.2
15140,1539971.66,7445190.061
15141,1539819.384,7445983.447
15142,1542850.336,7445141.042
15143,1542859.618,7445807.361
15144,1542927.933,7445912.782
15145,1544010.97,7445922.317
15146,1544751.918,7445493.357
15147,1545776.864,7445331.886
15148,1547601.056,7446583.047
15149,1547391.276,7448810.388
15150,1514684.702,7450043.421
15151,1518672.663,7450020.587
15152,1524823.355,7449995.967
15153,1527260.008,7449988.572
15154,1529646.652,7449190.22
15155,1530439.9,7449174.645
15156,1532002.787,7447749.52
15157,1532003.659,7446172.902
15158,1542284.968,7445139.629
15159,1537699.808,7445954.612
15160,1536150.849,7445960.899
15161,1534551.54,7445986.186
15162,1529733.919,7446020.802
15163,1530524.146,7446020.095
15164,1531323.143,7446009.893
15165,1532838.495,7445999.683
15166,1528952.364,7444365.374
15167,1547862.411,7445668.773
15168,1548955.993,7445083.052
15169,1513584.795,7422741.177
15170,1532515.409,7445600.596
15171,1532920.334,7445727.064
15172,1528279.884,7446005.117
15173,1595350.372,7262771.062
15174,1585838.76,7268517.868
15175,1596972.126,7261997.078
15176,1596055.376,7256235.283
15177,1596049.017,7251571.084
20001,1473268.907,7355774.603
20002,1474401.731,7356372.978
20003,1483231.333,7347837.106
20004,1475285.623,7356097.341
20005,1475939.566,7356288.266
20006,1475518.892,7356905.208
20007,1474441.021,7358832.961
20008,1483246.117,7350150.053
20009,1475649.596,7357890.785
20010,1485048.916,7348779.781
20011,1477319.904,7356452.859
20012,1474248.014,7359847.836
20013,1475671.014,7358813.316
20014,1478589.554,7355951.502
20015,1476325.883,7358843.828
20016,1474444.744,7360829.568
20017,1475692.277,7359762.584
20018,1479643.374,7356149.189
20019,1480231.79,7356112.476
20020,1480970.024,7355595.363
20021,1486678.846,7350096.838
20022,1476068.869,7360823.205
20023,1480232.725,7357020.819
20024,1481980.083,7355301.552
20025,1489265.893,7348855.196
20026,1483286.818,7354886.818
20027,1478567.286,7359618.74
20028,1479574.42,7358835.816
20029,1480219.235,7358291.434
20030,1475345.674,7363235.42
20031,1476856.44,7361775.978
20032,1483970.095,7354762.793
20033,1479569.798,7359637.888
20034,1490856.64,7348822.573
20035,1489254.417,7351013.398
20036,1483284.917,7357023.292
20037,1475107.419,7365137.527
20038,1477869.418,7362408.69
20039,1485499.049,7355144.599
20040,1486567.6,7354231.852
20041,1492447.268,7348841.961
20042,1475273.612,7365877.151
20043,1486044.929,7355286.43
20044,1492444.571,7349044.504
20045,1492262.461,7349423.874
20046,1492081.356,7349628.466
20047,1492525.491,7349276.305
20048,1486426.32,7355369.147
20049,1491997.717,7349869.603
20050,1492782.73,7349241.796
20051,1479567.214,7362405.113
20052,1477052.928,7364903.855
20053,1479566.135,7362592.264
20054,1486100.496,7356132.908
20055,1479068.363,7363137.493
20056,1489242.392,7353169.689
20057,1498743.884,7343891.885
20058,1499157.555,7343542.836
20059,1483299.819,7359592.539
20060,1486370.03,7356557.54
20061,1491985.984,7351015.939
20062,1495139.097,7348021.547
20063,1494875.418,7348282.213
20064,1494688.729,7348563.883
20065,1491948.403,7351293.325
20066,1498246.225,7345101.503
20067,1478269.636,7364870.77
20068,1495530.851,7347838.728
20069,1476204.889,7366962.115
20070,1494589.255,7348876.902
20071,1486367.334,7357025.934
20072,1489290.449,7354208.568
20073,1498223.04,7345432.869
20074,1491894.306,7351760.83
20075,1491284.162,7352374.217
20076,1491695.915,7352000.627
20077,1491128.493,7352625.222
20078,1494571.412,7349244.061
20079,1498339.297,7345777.971
20080,1479070.168,7364839.527
20081,1491100.69,7352990.062
20082,1500834.486,7343455.402
20083,1479325.5,7364834.453
20084,1496915.931,7347455.984
20085,1484568.46,7359827.111
20086,1491243.562,7353321.432
20087,1489301.301,7355376.52
20088,1498583.243,7346267.752
20089,1497607.547,7347315.158
20090,1476652.631,7368250.941
20091,1488074.705,7357035.764
20092,1498673.797,7346612.705
20093,1491021.249,7354185.282
20094,1480888.128,7364261.079
20095,1494566.15,7350769.692
20096,1483380.376,7361852.256
20097,1498124.782,7347324.126
20098,1491764.451,7353698.651
20099,1498676.93,7346962.3
20100,1485301.23,7360259.12
20101,1489289.204,7356338.014
20102,1491933.146,7353945.904
20103,1498576.688,7347408.977
20104,1483510.666,7362441.212
20105,1491931.786,7354182.372
20106,1498492.606,7347727.225
20107,1498895.232,7347441.652
20108,1502094.184,7344469.298
20109,1498501.145,7348030.584
20110,1485861.066,7360543.079
20111,1494565.099,7351987.174
20112,1477574.302,7368795.737
20113,1499337.506,7347413.347
20114,1481796.64,7364845.431
20115,1498622.956,7348303.748
20116,1483774.865,7362990.839
20117,1499699.241,7347250.144
20118,1489295.357,7357601.86
20119,1502611.935,7344462.684
20120,1500317.922,7346776.374
20121,1486361.472,7360667.408
20122,1498745.416,7348463.815
20123,1500618.352,7346699.257
20124,1491954.192,7355278.895
20125,1482071.648,7365078.665
20126,1482309.344,7364876.489
20127,1503478.338,7344066.924
20128,1493282.593,7354173.861
20129,1483892.48,7363459.408
20130,1490958.825,7356478.895
20131,1498970.601,7348639.897
20132,1486358.861,7361120.694
20133,1500920.325,7346814.479
20134,1518939.333,7329008.843
20135,1477825.997,7369696.314
20136,1518975.008,7329035.279
20137,1482202.015,7365432.505
20138,1519011.614,7329054.93
20139,1485275.231,7362451.38
20140,1519046.215,7329095.359
20141,1491956.771,7355915.522
20142,1499216.792,7348738.988
20143,1494588.6,7353368.712
20144,1475638.086,7372103.344
20145,1504018.092,7343708.557
20146,1492206.343,7355929.442
20147,1501259.07,7347081.449
20148,1478442.52,7369699.873
20149,1477703.118,7370456.708
20150,1501273.606,7347175.858
20151,1487661.312,7360638.92
20152,1500556.794,7347946.193
20153,1503132.234,7345417.014
20154,1501300.23,7347241.257
20155,1500617.761,7347987.346
20156,1479812.397,7368569.334
20157,1501360.743,7347282.102
20158,1499900.589,7348727.495
20159,1504487.79,7344243.348
20160,1516845.981,7332032.138
20161,1504134.578,7344602.319
20162,1500687.725,7348038.396
20163,1501409.955,7347331.884
20164,1516881.649,7332053.818
20165,1492210.023,7356487.555
20166,1500733.251,7348072.952
20167,1516936.778,7332079.866
20168,1494587.64,7354176.606
20169,1504929.119,7343970.21
20170,1501529.062,7347343.063
20171,1503476.774,7345425.556
20172,1483879.379,7364807.296
20173,1516981.638,7332090.182
20174,1500775.887,7348113.205
20175,1503499.482,7345471.632
20176,1486351.113,7362465.439
20177,1503492.542,7345537.228
20178,1500250.036,7348750.066
20179,1500927.117,7348154.086
20180,1503548.048,7345586.773
20181,1504574.494,7344575.307
20182,1504607.009,7344628.003
20183,1479264.403,7369730.306
20184,1504860.359,7344514.594
20185,1501785.882,7347601.256
20186,1505896.404,7343545.845
20187,1504886.386,7344554.125
20188,1505935.577,7343582.169
20189,1507524.684,7342084.467
20190,1505978.032,7343618.513
20191,1500634.075,7348908.394
20192,1482698.967,7366660.664
20193,1504502.376,7345132.8
20194,1506010.585,7343664.645
20195,1507624.164,7342134.738
20196,1504927.579,7344810.342
20197,1500110.881,7349581.233
20198,1505307.008,7344458.085
20199,1502033.166,7347724.569
20200,1483895.198,7365656.752
20201,1499998.68,7349768.451
20202,1508617.055,7341251.064
20203,1500186.14,7349590.034
20204,1506022.77,7343828.805
20205,1491178.829,7358519.305
20206,1500261.447,7349590.466
20207,1508636.143,7341356.191
20208,1500307.468,7349590.731
20209,1507807.524,7342207.989
20210,1508665.414,7341402.305
20211,1500395.398,7349578.683
20212,1480086.583,7369709.36
20213,1507762.818,7342354.278
20214,1508704.607,7341435.347
20215,1508727.409,7341465.014
20216,1502360.817,7347760.08
20217,1489323.012,7360650.4
20218,1494599.377,7355448.396
20219,1508776.239,7341534.212
20220,1502570.877,7347778.099
20221,1480394.03,7369709.004
20222,1483891.735,7366257.501
20223,1493860.006,7356466.052
20224,1496796.451,7354164.612
20225,1510840.818,7339760.75
20226,1487922.084,7362466.63
20227,1474794.485,7375521.83
20228,1502801.542,7347867.691
20229,1485723.058,7364817.923
20230,1510396.308,7340478.249
20231,1494288.664,7356470.655
20232,1503540.106,7347346.525
20233,1502947.73,7347994.715
20234,1502782.871,7348191.235
20235,1492220.517,7358676.401
20236,1511946.629,7339215.746
20237,1502664,7348396.515
20238,1483122.726,7367729.688
20239,1508190.658,7342979.904
20240,1511979.145,7339268.442
20241,1499879.567,7351242.969
20242,1515764.671,7335552.156
20243,1505587.937,7345636.457
20244,1512751.106,7338567.278
20245,1512021.675,7339291.658
20246,1515813.747,7335578.692
20247,1499963.831,7351248.721
20248,1494597.757,7356558.167
20249,1502603.708,7348648.362
20250,1512047.684,7339334.471
20251,1515859.54,7335605.208
20252,1513575.518,7337876.26
20253,1512832.829,7338623.537
20254,1506414.63,7344969.734
20255,1486336.133,7364818.723
20256,1514043.324,7337444.649
20257,1515905.427,7335615.317
20258,1498843.839,7352501.984
20259,1483927.432,7367252.085
20260,1512871.965,7338666.425
20261,1499042.281,7352357.065
20262,1498647.586,7352764.336
20263,1480915.424,7370339.115
20264,1512993.407,7338663.839
20265,1514062.432,7337665.733
20266,1499386.313,7352192.537
20267,1513065.491,7338683.943
20268,1502586.752,7349057.266
20269,1515045.681,7336745.897
20270,1494624.142,7356939.359
20271,1499887.759,7351739.337
20272,1508254.962,7343469.226
20273,1490889.327,7360638.291
20274,1498559.91,7353070.267
20275,1514144.324,7337692.456
20276,1515114.465,7336769.264
20277,1494930.142,7356736.312
20278,1499743.722,7352002.182
20279,1514209.657,7337745.34
20280,1515225.93,7336789.593
20281,1500416.704,7351443.561
20282,1514235.629,7337794.716
20283,1476113.913,7375496.634
20284,1489312.352,7362474.638
20285,1515291.338,7336829.349
20286,1514003.634,7338190.485
20287,1507452.146,7344701.382
20288,1510398.043,7341792.507
20289,1485334.549,7632271.786
20290,1514460.751,7337800.502
20291,1508155.737,7344053.481
20292,1486332.48,7365698.881
20293,1483943.37,7368080.824
20294,1494753.248,7357412.445
20295,1483450.631,7368587.384
20296,1507817.552,7344511.732
20297,1495271.835,7356952.612
20298,1506170.012,7346383.766
20299,1476908.158,7375488.095
20300,1502581.197,7350112.676
20301,1498560.19,7354142.29
20302,1500143.633,7352649.349
20303,1501852.114,7350990.65
20304,1500196.215,7352636.524
20305,1500249.005,7352587.6
20306,1515000.341,7338050.973
20307,1500301.418,7352604.31
20308,1495895.715,7356965.728
20309,1486313.103,7366439.163
20310,1487986.782,7364807.392
20311,1492251.637,7360639.423
20312,1489305.808,7363574.349
20313,1490461.997,7362481.26
20314,1477357.302,7375498.756
20315,1501741.442,7351422.773
20316,1498561.175,7354630.92
20317,1483963.209,7369105.908
20318,1496157.152,7357057.728
20319,1517875.01,7335689.867
20320,1499258.53,7354124.753
20321,1498486.191,7354933.134
20322,1499950.509,7353566.823
20323,1496313.351,7357179.745
20324,1515714.466,7338007.393
20325,1498302.761,7355234.901
20326,1481344.835,7372046.842
20327,1497566.599,7356164.687
20328,1510412.09,7343472.014
20329,1498447.522,7355348.286
20330,1505220.227,7348713.199
20331,1487420.019,7366383.166
20332,1496567.86,7357363.756
20333,1483958.11,7369859.407
20334,1498556.522,7355440.187
20335,1499947.238,7354135.81
20336,1516730.777,7337583.929
20337,1500492.36,7353642.458
20338,1500082.996,7354063.459
20339,1489250.223,7364788.684
20340,1500135.541,7354057.197
20341,1500214.283,7354060.932
20342,1500270.053,7354064.534
20343,1507022.75,7347420.918
20344,1494801.404,7359540.087
20345,1517207.919,7337568.307
20346,1500496.094,7354134.751
20347,1481392.408,7373102.542
20348,1500719.659,7354058.234
20349,1485478.053,7369140.59
20350,1494144.209,7360623.472
20351,1492280.043,7362491.729
20352,1489224.624,7365612.256
20353,1523795.516,7331544.795
20354,1500480.138,7354626.931
20355,1511833.863,7343428.943
20356,1507836.655,7347426.23
20357,1479141.265,7375799.636
20358,1488830.026,7366235.593
20359,1486314.798,7368766.123
20360,1484280.512,7370822.94
20361,1488784.515,7366424.964
20362,1499891.146,7355466.97
20363,1490497.526,7364779.195
20364,1500029.355,7355402.129
20365,1494815.627,7360566.938
20366,1500088.388,7355409.032
20367,1500137.632,7355406.033
20368,1497458.359,7358056.473
20369,1505185.552,7350440
20370,1500200.004,7355403.11
20371,1516601.604,7339210.466
20372,1510429.577,7345437.516
20373,1487510.918,7368124.702
20374,1499848.898,7355965.563
20375,1500367.069,7355456.579
20376,1501750.818,7354135.892
20377,1494806.406,7361003.097
20378,1489367.323,7366438.923
20379,1495433.437,7360496.676
20380,1493509.899,7362498.811
20381,1496505.653,7359596.869
20382,1495884.599,7360230.833
20383,1496262.407,7359884.039
20384,1494649.278,7361485.38
20385,1500278.99,7355935.217
20386,1513044.794,7343439.169
20387,1496902.434,7359451.51
20388,1509142.867,7347417.317
20389,1484259.849,7372055.911
20390,1518965.687,7337773.174
20391,1486630.382,7369739.115
20392,1505197.328,7351417.995
20393,1500236.798,7356423.965
20394,1490087.187,7366577.31
20395,1499760.308,7357103.842
20396,1498210.432,7358641.338
20397,1499892.048,7357022.554
20398,1499938.029,7357016.255
20399,1500010.642,7356944.473
20400,1515981.278,7341214.621
20401,1500056.473,7356964.427
20402,1481378.984,7375427.972
20403,1488805.106,7368112.576
20404,1503016.669,7354109.856
20405,1484182.993,7372728.793
20406,1492284.27,7364777.715
20407,1501768.131,7355467.56
20408,1500147.719,7357076.533
20409,1494672.915,7362505.506
20410,1498332.403,7358965.925
20411,1523567.295,7334131.222
20412,1503367.762,7354116.822
20413,1514318.21,7343426.779
20414,1501748.904,7355916.855
20415,1481758.219,7627232.338
20416,1489441.972,7368116.247
20417,1494674.41,7362948.507
20418,1501463.898,7356273.076
20419,1492145.923,7365490.515
20420,1510453.553,7347418.725
20421,1490824.063,7366828.844
20422,1499896.967,7357879.136
20423,1502372.304,7355448.415
20424,1507828.271,7350061.229
20425,1498339.162,7359447.029
20426,1499946.174,7357882.701
20427,1493008.441,7364783.562
20428,1500005.264,7357879.759
20429,1499777.505,7358108.176
20430,1500057.79,7357876.779
20431,1482297.119,7375447.014
20432,1504033.926,7636958.95
20433,1487201.662,7370811.788
20434,1489961.814,7368127.907
20435,1501443.815,7356805.386
20436,1492132.293,7366016.803
20437,1488840.778,7369299.363
20438,1500148.187,7358136.562
20439,1505187.301,7353163.663
20440,1491083.864,7367109.419
20441,1513053.022,7345437.842
20442,1484007.729,7374173.699
20443,1494920.041,7363412.975
20444,1477365.506,7380797.984
20445,1476427.059,7381794.336
20446,1520648.927,7338082.885
20447,1499043.848,7359489.188
20448,1490320.981,7368203.63
20449,1505167.236,7353555.446
20450,1499769.505,7358928.584
20451,1492051.403,7366567.433
20452,1504939.9,7353851.033
20453,1503345.098,7355431.273
20454,1481368.655,7377216.769
20455,1511587.722,7347434.628
20456,1504873.584,7354102.669
20457,1515693.341,7343418.254
20458,1486697.326,7372094.609
20459,1499873.33,7359135.936
20460,1495287.392,7363717.083
20461,1499922.518,7359142.782
20462,1500169.873,7358930.887
20463,1504018.435,7639573.212
20464,1494336.22,7364735.116
20465,1499991.396,7359149.742
20466,1507836.717,7351416.918
20467,1491657.796,7367437.731
20468,1500043.847,7359159.889
20469,1499729.812,7359474.083
20470,1498345.496,7360869.155
20471,1516510.121,7342914.254
20472,1495126.318,7364081.471
20473,1489127.688,7370025.37
20474,1490831.308,7368362.546
20475,1497035.749,7362263.473
20476,1492129.253,7367157.834
20477,1496558.481,7362799.147
20478,1503983.887,7355539.231
20479,1521258.344,7338478.776
20480,1483902.417,7375424.164
20481,1500115.606,7359476.302
20482,1495722.894,7363840.387
20483,1499651.849,7359984.653
20484,1507328.868,7352414.956
20485,1505701.423,7354037.733
20486,1492145.002,7367489.995
20487,1489241.356,7370368.725
20488,1507387.637,7352467.803
20489,1507856.241,7352017.603
20490,1504255.61,7355745.475
20491,1500085.384,7359761.908
20492,1507888.662,7352086.707
20493,1506690.314,7353313.789
20494,1476283.742,7383376.697
20495,1506809.096,7353202.89
20496,1495127.057,7364756.358
20497,1492024.021,7367846.268
20498,1488073.098,7371757.87
20499,1506019.677,7354084.447
20500,1500021.741,7360061.612
20501,1507825.089,7352380.423
20502,1506147.815,7354058.928
20503,1506170.693,7354075.469
20504,1506206.867,7354062.549
20505,1491378.995,7368776.891
20506,1506315.032,7354086.143
20507,1513100.78,7347410.491
20508,1496521.702,7363804.721
20509,1495589.981,7364779.157
20510,1504569.44,7355930.967
20511,1501001.775,7359433.766
20512,1509004.347,7351538.486
20513,1499459.09,7360974.653
20514,1492822.946,7367546.892
20515,1509013.778,7351610.74
20516,1491167.673,7369278.779
20517,1499557.182,7361037.572
20518,1524982.696,7335933.978
20519,1499695.581,7360939.914
20520,1499603.164,7361031.273
20521,1481375.8,7379077.222
20522,1499747.994,7360956.624
